ID,Display Order,Category,Rarity,Description,Name,Token Standard,Token Address,Token ID,Image URL
rune_dusk_2011_s4,1020111.0,Special,Rare,"When your turn ends, the closest enemy Axie takes 5 DMG per Cursed Card in the Enemy Deck. (Cap: 25 DMG)",Cursed Ritual,,,,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_offensive_1.png
rune_dusk_3010_s4,1030101.0,Special,Epic,"{Solo}. Whenever an ally plays a Card that applies Curse, allied Axies gain 12 Shield.",Wicked Ward,,,,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_defensive_1.png
rune_dusk_3011_s4,1030111.0,Special,Epic,"{Solo}. On targets with Debuffs, deal +15% DMG. From attackers with Debuffs, take -15% DMG.",Malediction,,,,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_hybrid_1.png
rune_dusk_3012_s4,1030121.0,Special,Epic,"{Solo}. When your turn starts, if you have less <Energy Fragment> or <Energy Burst> Level than your Enemy, Steal 1 Fragment. When your turn ends, Heal HP equal 4x your Fragment.",Moonlight Thief,,,,https://storage.googleapis.com/origin-production/assets/item/rune_moonlight_thief.png
rune_dusk_4010_s4,1040101.0,Special,Mystic,"{Solo}. When your turn starts, on Odd <Round>, randomly apply 3 {Hex} or 3 {Fear} to Enemy Axies.",Gloomy Dice,,,,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_utility_1.png
rune_dusk_4011_s4,1040111.0,Special,Mystic,"{Solo}. When your turn starts, consume 66 HP from the lowest HP ally and allied Axie's Cards gain +6% Stats.",Soul Eater,,,,https://storage.googleapis.com/origin-production/assets/item/rune_soul_eater.png
ecard_neutral_1010_s4,10110101.0,Special,Common,"(Alter Any)
Max HP +3.",Charm of Vitality I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1001.png
ecard_neutral_1011_s4,10110111.0,Special,Common,"(Alter Single Attacks)
ATK +2.",Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1002.png
ecard_neutral_1012_s4,10110121.0,Special,Common,"(Alter Multihit & AoE Attacks)
ATK +1.",Charm of Focus I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1003.png
ecard_neutral_1013_s4,10110131.0,Special,Common,"(Alter Shields)
Shield +3.",Charm of Endurance I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1004.png
ecard_neutral_1014_s4,10110141.0,Special,Common,"(Alter Heals)
Heal +3.",Charm of Faith I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_1005.png
ecard_neutral_2010_s4,10120101.0,Special,Rare,"(Alter Any)
Max HP +8.",Charm of Vitality II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2001.png
ecard_neutral_2011_s4,10120111.0,Special,Rare,"(Alter Single Attacks)
ATK +4.",Charm of Power II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2002.png
ecard_neutral_2012_s4,10120121.0,Special,Rare,"(Alter Multihit & AoE Attacks)
ATK +2.",Charm of Focus II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2003.png
ecard_neutral_2013_s4,10120131.0,Special,Rare,"(Alter Shields)
Shield +6.",Charm of Endurance II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2004.png
ecard_neutral_2014_s4,10120141.0,Special,Rare,"(Alter Heals)
Heal +6.",Charm of Faith II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2005.png
ecard_neutral_2015_s4,10120151.0,Special,Rare,"(Alter Any)
<Innate>. Energy Cost +1.",Pre Order Tag,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5003.png
ecard_neutral_2016_s4,10120161.0,Special,Rare,"(Alter Single Attacks)
Change target to a random enemy.",Earth Stamp,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_4001.png
ecard_neutral_2017_s4,10120171.0,Special,Rare,"(Alter Heals & Shields)
<Cleanse>. -15% Stats.",White Sage,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_0001.png
ecard_neutral_3011_s4,10130111.0,Special,Epic,"(Alter Single Attacks)
Change target to the furthest Enemy. Deal -15% DMG.",Sun Stamp,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_4003.png
ecard_neutral_3012_s4,10130121.0,Special,Epic,"(Alter Any)
<Retain>.",Scotch Tape,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5004.png
ecard_neutral_3013_s4,10130131.0,Special,Epic,"(Alter Any)
<Degrade>. +20% Stats.",Energy Drink S,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5006.png
ecard_neutral_4010_s4,10140101.0,Special,Mystic,"(Alter Single Attacks)
Change target to any Enemy or Ally. Deal -15% DMG.",Rocket Stamp,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5001.png
ecard_neutral_4011_s4,10140111.0,Special,Mystic,"(Alter Any)
<Banish>. +25% Stats.",Energy Drink M,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5005.png
ecard_beast_2011_s4,10220111.0,Special,Rare,"(Alter Single Attack)
ATK +6.",Beast's Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_4001.png
ecard_beast_2012_s4,10220121.0,Special,Rare,"(Alter Multihit & AoE Attacks)
ATK +3.",Beast's Charm of Focus I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_2012.png
ecard_beast_2013_s4,10220131.0,Special,Rare,"(Alter Attacks)
<Unstable>. +20% ATK.",Beast's Energy Drink M,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5003.png
ecard_beast_3010_s4,10230101.0,Special,Epic,"(Alter Single Attacks)
ATK +11. Max HP -6.",Beast's Charm of Power II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5001.png
ecard_beast_3011_s4,10230111.0,Special,Epic,"(Alter Multihit & AoE Attacks)
ATK +5. Max HP -6.",Beast's Charm of Focus II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_3011.png
rune_bug_4010_s4_nft,340100.0,Special,Mystic,"{Solo}. When your turn starts, on Odd <Round>, draw 1 Card; on Even <Round>, gain 60 Shield.",Collect & Protect,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004020,https://storage.googleapis.com/origin-production/assets/item/rune_bug_utility_1.png
ecard_neutral_3012_s4_nft,10130120.0,Special,Epic,"(Alter Any)
<Retain>.",Scotch Tape,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004014,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5004.png
ecard_beast_3012_s4,10230121.0,Special,Epic,"(Alter Any)
<Degrade>. +2 {Rage}.",Beast's Energy Drink S,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5004.png
ecard_beast_3013_s4,10230131.0,Special,Epic,"(Alter Any)
+1 {Rage} to other allied Axies.",Mask of Frenzy,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_4003.png
ecard_beast_4010_s4,10240101.0,Special,Mystic,"(Alter Attacks)
On targets with > 4 {Bleed}, apply 1 {Grievous Wound}; otherwise, apply 2 {Bleed}.",Hidden Razor,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_beast_5005.png
ecard_beast_4011_s4,10240111.0,Special,Mystic,"(Alter Attacks)
Can't grant <Energy Fragment>. +30% ATK.",Mad Moon Mask,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_mad_moon_mask.png
ecard_bug_2011_s4,10320111.0,Special,Rare,"(Alter Shields)
Shield +8.",Bug's Charm of Endurance I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_4001.png
ecard_bug_2012_s4,10320121.0,Special,Rare,"(Alter Single Attacks)
ATK +5.",Bug's Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_4002.png
ecard_bug_2013_s4,10320131.0,Special,Rare,"(Alter Any)
On draw, gain 10 Shield.",Trickster's Card,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_4003.png
ecard_bug_3010_s4,10330101.0,Special,Epic,"(Alter Shields)
Shield +15. Max HP -6.",Bug's Charm of Endurance II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5001.png
ecard_bug_3011_s4,10330111.0,Special,Epic,"(Alter Single Attacks)
ATK +9. Max HP -6.",Bug's Charm of Power II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5002.png
ecard_bug_3012_s4,10330121.0,Special,Epic,"(Alter Any)
+2 {Cocoon}.",Secret Cocoon,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5003.png
ecard_bug_3013_s4,10330131.0,Special,Epic,"(Alter Attacks)
Gain 50 Shield. -50% ATK.",Bug's Energy Drink M,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5004.png
ecard_bug_4010_s4,10340101.0,Special,Mystic,"(Alter Attacks)
Shuffle 1 [Goo] into Enemy Discard Pile.",Lazy Snail,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bug_5005.png
ecard_bug_4011_s4,10340111.0,Special,Mystic,"(Alter Attacks)
Discard 1 random Card from Enemy Hand or Draw Pile.",Mantis Dagger,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_mantis_dagger.png
ecard_bird_2011_s4,10420111.0,Special,Rare,"(Alter Single Attacks)
ATK +5.",Bird's Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_4001.png
ecard_bird_2012_s4,10420121.0,Special,Rare,"(Alter Multihit & AoE Attacks)
ATK +4.",Bird's Charm of Focus I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_4002.png
ecard_bird_2013_s4,10420131.0,Special,Rare,"(Alter Any)
On draw, deal 3 DMG to enemies.",Secret Egg,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5003.png
ecard_bird_3010_s4,10430101.0,Special,Epic,"(Alter Single Attacks)
ATK +9. Max HP -6.",Bird's Charm of Power II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5001.png
ecard_bird_3011_s4,10430111.0,Special,Epic,"Alter Multihit & AoE Attacks)
ATK +6. Max HP -6.",Bird's Charm of Focus II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5002.png
ecard_bird_3012_s4,10430121.0,Special,Epic,"(Alter Any)
<Degrade>. +2 {Feather}.",Bird's Energy Drink S,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5004.png
ecard_bird_3013_s4,10430131.0,Special,Epic,"(Alter Any)
+1 {Feather} to other allied Axies.",Feather Fan,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_4003.png
ecard_bird_4010_s4,10440101.0,Special,Mystic,"(Alter Attacks)
Apply 2 {Weak}. +10% DMG to targets with {Weak}.",Flamingo Hammer,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_bird_5005.png
ecard_bird_4011_s4,10440111.0,Special,Mystic,"(Alter Single Attacks)
Deal 40% DMG to another random target.",Storm Shuriken,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_storm_shuriken.png
ecard_plant_2011_s4,10520111.0,Special,Rare,"(Alter Any)
Max HP +10.",Plant's Charm of Vitality I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_2011.png
ecard_plant_3010_s4,10530101.0,Special,Epic,"(Alter Any)
Max HP +20. -10% Stats.",Plant's Charm of Vitality II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_3010.png
ecard_plant_3011_s4,10530111.0,Special,Epic,"(Alter Heals)
Heal +13. Max HP -6.",Plant's Charm of Faith II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_5002.png
ecard_plant_3012_s4,10530121.0,Special,Epic,"(Alter Any)
<Retain>. If Retained, +1 {Leaf} when played.",Ancient Root,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_5004.png
ecard_plant_3013_s4,10530131.0,Special,Epic,"(Alter Any)
+1 {Leaf} to other allied Axies.",Leafy Pot,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_4003.png
ecard_plant_4010_s4,10540101.0,Special,Mystic,"(Alter Heals & Shields)
<Cleanse>. +20% Stats.",Red Sage,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_plant_4010.png
ecard_plant_4011_s4,10540111.0,Special,Mystic,"(Alter Attacks & Shields)
Shields heal the target for 40% of Shield granted. Attacks heal this Axie for 40% of Unblocked DMG.",Oak Bud,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_oak_bud.png
ecard_aquatic_2011_s4,10620111.0,Special,Rare,"(Alter Single Attacks)
ATK +6.",Aquatic's Charm of Power I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_4002.png
ecard_aquatic_2012_s4,10620121.0,Special,Rare,"(Alter Multihit & AoE Attacks)
ATK +3.",Aquatic's Charm of Focus I,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_2012.png
ecard_aquatic_2013_s4,10620131.0,Special,Rare,"(Alter Any)
<Degrade>. +2 {Bubble}.",Aquatic's Energy Drink S,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_5003.png
ecard_aquatic_3011_s4,10630111.0,Special,Epic,"(Alter Multihit & AoE Attacks)
ATK +5. Max HP -6.",Aquatic's Charm of Focus II,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_3011.png
ecard_aquatic_3012_s4,10630121.0,Special,Epic,"(Alter Any)
<Retain>. If Retained, gain 1 <Energy Fragment> when played.",Sticky Octopus,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_5004.png
ecard_aquatic_3013_s4,10630131.0,Special,Epic,"(Alter Any)
+1 {Bubble} to other allied Axies.",Bubble Paste,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_4003.png
ecard_aquatic_4010_s4,10640101.0,Special,Mystic,"(Alter Attacks)
Shuffle 1 [Jinx] into Enemy Discard Pile. -10% ATK.",Paralyzing JellyFish,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_aquatic_5005.png
ecard_aquatic_4011_s4,10640111.0,Special,Mystic,"(Alter Single Attacks)
Deal 20% <Splash DMG>.",Exploding Bombshell,,,,https://storage.googleapis.com/origin-production/assets/item/ecard_exploding_bombshell.png
rune_dawn_4011_s4_nft,940110.0,Special,Mystic,{Solo}. This Axie's Cards gain +25% Stats when played. They are <Banish> after being played twice.,Celestial Might,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004063,https://storage.googleapis.com/origin-production/assets/item/rune_dawn_offensive_1.png
rune_dusk_2010_s4_nft,1020100.0,Special,Rare,"Before the battle starts, add 1 [Purge] to your Deck. This Axie's Cards gain +10% Stats.",Dark Flame,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004064,https://storage.googleapis.com/origin-production/assets/item/rune_dark_flame.png
rune_dusk_2011_s4_nft,1020110.0,Special,Rare,"When your turn ends, the closest enemy Axie takes 5 DMG per Cursed Card in the Enemy Deck. (Cap: 25 DMG)",Cursed Ritual,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004065,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_offensive_1.png
rune_dusk_3010_s4_nft,1030100.0,Special,Epic,"{Solo}. Whenever an ally plays a Card that applies Curse, allied Axies gain 12 Shield.",Wicked Ward,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004066,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_defensive_1.png
rune_dusk_3011_s4_nft,1030110.0,Special,Epic,"{Solo}. On targets with Debuffs, deal +15% DMG. From attackers with Debuffs, take -15% DMG.",Malediction,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004067,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_hybrid_1.png
rune_dusk_3012_s4_nft,1030120.0,Special,Epic,"{Solo}. When your turn starts, if you have less <Energy Fragment> or <Energy Burst> Level than your Enemy, Steal 1 Fragment. When your turn ends, Heal HP equal 4x your Fragment.",Moonlight Thief,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004068,https://storage.googleapis.com/origin-production/assets/item/rune_moonlight_thief.png
rune_dusk_4010_s4_nft,1040100.0,Special,Mystic,"{Solo}. When your turn starts, on Odd <Round>, randomly apply 3 {Hex} or 3 {Fear} to Enemy Axies.",Gloomy Dice,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004069,https://storage.googleapis.com/origin-production/assets/item/rune_dusk_utility_1.png
rune_dusk_4011_s4_nft,1040110.0,Special,Mystic,"{Solo}. When your turn starts, consume 66 HP from the lowest HP ally and allied Axie's Cards gain +6% Stats.",Soul Eater,ERC1155,0xC25970724f032aF21d801978C73653c440CF787c,1004070,https://storage.googleapis.com/origin-production/assets/item/rune_soul_eater.png
ecard_neutral_2010_s4_nft,10120100.0,Special,Rare,"(Alter Any)
Max HP +8.",Charm of Vitality II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004001,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2001.png
ecard_neutral_2011_s4_nft,10120110.0,Special,Rare,"(Alter Single Attacks)
ATK +4.",Charm of Power II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004002,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2002.png
ecard_neutral_2012_s4_nft,10120120.0,Special,Rare,"(Alter Multihit & AoE Attacks)
ATK +2.",Charm of Focus II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004003,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2003.png
ecard_neutral_2013_s4_nft,10120130.0,Special,Rare,"(Alter Shields)
Shield +6.",Charm of Endurance II,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004004,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_2004.png
ecard_neutral_2015_s4_nft,10120150.0,Special,Rare,"(Alter Any)
<Innate>. Energy Cost +1.",Pre Order Tag,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004006,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_5003.png
ecard_neutral_2016_s4_nft,10120160.0,Special,Rare,"(Alter Single Attacks)
Change target to a random enemy.",Earth Stamp,ERC1155,0x814A9C959a3Ef6CA44b5e2349e3bBa9845393947,2004007,https://storage.googleapis.com/origin-production/assets/item/ecard_neutral_4001.png
